Shape,Carat,Color,Clarity,Cut,Depth,Table,Symmetry,Cert,Price
Round,1.51,G,VS2,Excellent,59.9,60,Excellent,GIA,14971
Round,1.51,H,VS2,Excellent,60,60,Excellent,GIA,11497
Round,1.51,E,SI1,Excellent,60.6,60,Excellent,GIA,11473
Round,2.51,J,VS1,Excellent,62.4,57,Excellent,GIA,21790
Round,2.51,D,VS1,Excellent,62.5,57,Excellent,GIA,67100
Round,2.51,F,SI1,Excellent,62.5,57,Excellent,GIA,34122
Round,2.51,F,VS1,Excellent,61.2,58,Excellent,GIA,44485
Round,2.51,D,VVS1,Excellent,61.6,58,Excellent,GIA,75268
Round,2.51,G,SI2,Excellent,61.7,58,Excellent,GIA,24744
Round,2.51,G,VS1,Excellent,62,58,Excellent,GIA,35333
Round,2.52,D,VS2,Excellent,62.3,57,Excellent,GIA,46359
Round,2.52,J,SI2,Excellent,62.7,57,Excellent,GIA,17950
Round,2.52,D,SI1,Excellent,60.3,59,Excellent,GIA,40161
Round,2.52,H,VVS2,Excellent,60.4,59,Excellent,GIA,33123
Round,2.52,H,VS2,Excellent,60.4,59,Excellent,GIA,29383
Round,2.52,M,SI2,Excellent,61.8,59,Excellent,GIA,10076
Round,2.52,G,VS1,Excellent,58.5,60,Excellent,GIA,37610
Round,1.51,G,VS2,Excellent,60.6,60,Excellent,GIA,14090
Round,0.7,E,SI2,Excellent,59.5,59,Excellent,GIA,1905
Round,0.7,H,SI1,Excellent,59.5,59,Excellent,GIA,2098
Round,0.7,E,SI1,Very Good,59.7,59,Excellent,GIA,2428
Round,0.7,E,SI1,Excellent,59.8,59,Excellent,GIA,2827
Round,0.9,F,SI1,Excellent,59.3,60,Excellent,GIA,4228
Round,0.9,E,VS2,Excellent,59.8,60,Very Good,GIA,5176
Round,0.9,D,VVS1,Excellent,59.9,60,Very Good,GIA,8311
Round,0.9,D,SI2,Excellent,60,60,Excellent,GIA,4409
Round,0.9,I,SI1,Excellent,60,60,Very Good,GIA,3966
Round,0.9,E,SI1,Very Good,60.2,60,Excellent,GIA,4150
Round,0.9,H,VS1,Excellent,60.5,60,Excellent,GIA,4701
Round,0.9,H,SI1,Very Good,60.5,60,Excellent,GIA,3993
Round,0.9,L,VS2,Very Good,60.5,60,Very Good,GIA,2364
Round,2.01,E,VS1,Excellent,60.3,59,Excellent,GIA,37392
Round,0.7,I,SI1,Excellent,59.8,59,Excellent,GIA,1721
Round,0.7,F,SI1,Very Good,60.1,59,Good,GIA,2032
Round,0.7,I,SI2,Excellent,60.4,59,Excellent,GIA,1588
Round,0.7,H,SI1,Excellent,60.5,59,Excellent,GIA,2098
Round,0.7,J,VVS1,Excellent,61.3,59,Excellent,GIA,1721
Round,0.7,E,SI2,Excellent,61.4,59,Excellent,GIA,2014
Round,0.7,E,SI1,Excellent,61.6,59,Excellent,GIA,2362
Round,0.7,I,VS2,Excellent,58.5,60,Excellent,GIA,2126
Round,0.7,F,VS2,Excellent,59.1,60,Excellent,GIA,2873
Round,0.7,D,VS2,Very Good,59.3,60,Very Good,GIA,3410
Round,2.01,K,SI1,Excellent,60.4,59,Excellent,GIA,10525
Round,2.01,F,SI1,Excellent,60.5,59,Excellent,GIA,23586
Round,2.01,F,VVS2,Excellent,60.8,59,Excellent,GIA,37871
Round,2.01,I,SI2,Excellent,60.9,59,Excellent,GIA,13945
Round,2.01,F,VS1,Excellent,61.3,59,Excellent,GIA,32385
Round,2.01,H,SI2,Excellent,61.6,59,Very Good,GIA,16597
Round,2.01,J,SI1,Excellent,61.6,59,Excellent,GIA,13636
Round,2.01,G,SI1,Excellent,61.8,59,Excellent,GIA,20507
Round,2.01,J,SI1,Excellent,62,59,Excellent,GIA,13977
Round,2.01,G,SI1,Very Good,62.7,59,Excellent,GIA,22638
Round,0.7,D,SI1,Excellent,59.3,60,Very Good,GIA,2434
Round,0.7,E,I1,Excellent,59.5,60,Excellent,GIA,2149
Round,0.7,F,SI2,Excellent,59.5,60,Very Good,GIA,2185
Round,0.7,I,VS1,Excellent,59.6,60,Excellent,GIA,2126
Round,0.7,F,SI2,Excellent,59.7,60,Excellent,GIA,2185
Round,0.7,G,VS1,Excellent,59.7,60,Excellent,GIA,2815
Round,0.7,I,VS2,Excellent,59.7,60,Excellent,GIA,2098
Round,2.01,E,VVS1,Excellent,59.2,60,Very Good,GIA,56227
Round,2.01,E,VS1,Excellent,59.2,60,Excellent,GIA,36913
Round,2.01,G,SI2,Excellent,59.2,60,Excellent,GIA,17471
Round,2.01,G,VS2,Excellent,59.7,60,Excellent,GIA,25642
Round,2.01,I,SI1,Very Good,59.7,60,Excellent,GIA,17205
Round,2.01,G,SI2,Excellent,61,57,Excellent,GIA,17684
Round,2.01,H,VS1,Excellent,61.2,57,Excellent,GIA,25354
Round,2.01,F,SI2,Very Good,61.6,57,Very Good,GIA,18792
Round,2.01,F,SI2,Very Good,62.8,57,Very Good,GIA,17897
Round,2.01,K,SI2,Excellent,62.9,57,Excellent,GIA,10099
Round,0.8,E,SI1,Excellent,60.4,59,Very Good,GIA,2927
Round,0.8,H,IF,Excellent,60.6,59,Excellent,GIA,3618
Round,0.8,D,VS2,Excellent,60.9,59,Very Good,GIA,3944
Round,0.8,D,VS1,Excellent,61,59,Very Good,GIA,4977
Round,0.8,D,VS2,Very Good,61.1,59,Excellent,GIA,4182
Round,0.8,D,SI1,Very Good,61.1,59,Very Good,GIA,3299
Round,0.8,D,VS2,Excellent,61.4,59,Excellent,GIA,4277
Round,0.92,G,SI2,Excellent,62,57,Excellent,GIA,3876
Round,0.92,E,SI2,Very Good,62.1,57,Very Good,GIA,4078
Round,0.92,F,SI2,Excellent,62.5,57,Excellent,GIA,4223
Round,0.92,H,SI2,Excellent,62.6,57,Excellent,GIA,3366
Round,0.92,D,SI2,Excellent,60.6,58,Very Good,GIA,4173
Round,1.14,I,SI1,Excellent,62.2,58,Excellent,GIA,5744
Round,1.14,I,VS1,Excellent,62.3,58,Excellent,GIA,6752
Round,1.14,E,VS2,Excellent,62.4,58,Excellent,GIA,10172
Round,1.14,D,VS1,Excellent,61.1,59,Excellent,GIA,12041
Round,1.51,G,SI1,Excellent,61.7,57,Excellent,GIA,13169
Round,1.51,G,SI1,Excellent,61.7,57,Excellent,GIA,12239
Round,1.51,H,SI1,Excellent,61.8,57,Excellent,GIA,10499
Round,1.51,D,SI1,Excellent,61.9,57,Very Good,GIA,15147
Round,1.51,E,SI2,Excellent,61.9,57,Very Good,GIA,12614
Round,1.51,H,SI2,Very Good,62,57,Very Good,GIA,9842
Round,1.51,J,SI1,Excellent,62,57,Excellent,GIA,9100
Round,1.51,G,SI1,Excellent,62.4,57,Excellent,GIA,12239
Round,0.9,I,VVS2,Excellent,61.2,55,Excellent,GIA,4044
Round,0.9,H,VS2,Excellent,61.3,55,Excellent,GIA,4566
Round,0.9,H,SI1,Very Good,60.1,56,Excellent,GIA,3841
Round,0.9,E,SI2,Very Good,60.8,56,Excellent,GIA,3674
Round,0.9,H,SI2,Excellent,61.2,56,Excellent,GIA,3464
Round,0.9,D,VS1,Excellent,62.5,56,Excellent,GIA,7105
Round,0.9,E,SI2,Excellent,62.7,56,Very Good,GIA,4461
Round,0.9,F,SI2,Excellent,62.8,56,Very Good,GIA,4131
Round,0.9,D,VVS2,Excellent,62.9,56,Very Good,GIA,6668
Round,0.9,E,SI1,Very Good,63.2,56,Very Good,GIA,4684
Round,1.14,E,SI2,Excellent,61.1,59,Excellent,GIA,7732
Round,1.14,E,VS2,Excellent,61.4,59,Excellent,GIA,8377
Round,1.14,D,VS2,Excellent,61.5,59,Excellent,GIA,11996
Round,1.14,L,I1,Excellent,60.4,60,Very Good,GIA,3280
Round,1.14,G,I1,Excellent,61,62,Very Good,GIA,4762
Round,0.8,D,VS2,Excellent,61.5,59,Excellent,GIA,3707
Round,0.8,D,SI1,Excellent,61.6,59,Excellent,GIA,3815
Round,0.8,G,VS2,Very Good,61.8,59,Very Good,GIA,3021
Round,0.8,D,SI1,Excellent,61.9,59,Excellent,GIA,3776
Round,0.8,F,SI1,Very Good,62,59,Excellent,GIA,2867
Round,0.8,E,SI1,Excellent,62.1,59,Excellent,GIA,3688
Round,0.8,D,SI1,Excellent,62.2,59,Excellent,GIA,3935
Round,0.8,G,IF,Excellent,62.4,59,Excellent,GIA,3909
Round,0.8,D,VS2,Excellent,60.6,60,Excellent,GIA,4277
Round,0.8,G,VS1,Very Good,61,60,Excellent,GIA,3599
Round,1.13,E,IF,Excellent,61.3,55,Excellent,GIA,16892
Round,1.13,F,VVS1,Excellent,61.4,57,Excellent,GIA,10489
Round,1.13,D,VS2,Excellent,62.4,57,Excellent,GIA,11490
Round,1.13,I,VS1,Excellent,62.4,57,Excellent,GIA,6358
Round,1.06,E,I1,Very Good,62.3,55,Very Good,GIA,4533
Round,2.01,I,SI2,Excellent,59.9,58,Excellent,GIA,14850
Round,2.01,F,SI2,Excellent,60,58,Excellent,GIA,17897
Round,2.01,D,VS1,Excellent,60.5,58,Very Good,GIA,50410
Round,2.01,E,SI1,Excellent,60.6,58,Excellent,GIA,25024
Round,2.01,H,VS1,Excellent,60.8,58,Excellent,GIA,23266
Round,2.01,E,VS2,Excellent,61,58,Excellent,GIA,26846
Round,2.01,F,SI2,Excellent,61.4,58,Excellent,GIA,19016
Round,2.01,I,SI1,Excellent,61.5,58,Excellent,GIA,15383
Round,2.01,I,SI2,Excellent,61.5,58,Excellent,GIA,14126
Round,2.01,F,SI2,Excellent,61.8,58,Very Good,GIA,18568
Round,1.06,H,SI1,Excellent,60.5,56,Excellent,GIA,6624
Round,1.06,I,VS1,Excellent,60.9,57,Excellent,GIA,6043
Round,1.06,D,VS2,Excellent,62.2,57,Excellent,GIA,11029
Round,1.06,D,VS2,Excellent,62.2,57,Excellent,GIA,10026
Round,1.06,I,SI1,Excellent,62.2,57,Very Good,GIA,5130
Round,1.06,F,SI2,Excellent,62.4,57,Excellent,GIA,5682
Round,1.06,E,I1,Excellent,63.4,57,Very Good,GIA,3953
Round,1.06,H,VS1,Excellent,61.4,58,Excellent,GIA,6498
Round,1.06,F,VS2,Excellent,61.7,58,Excellent,GIA,8461
Round,1.13,G,VS2,Excellent,62.6,57,Excellent,GIA,7694
Round,1.13,G,VVS2,Excellent,62.8,57,Excellent,GIA,10795
Round,1.13,D,VS2,Excellent,61.8,58,Excellent,GIA,10020
Round,1.13,G,VS2,Excellent,62.5,58,Excellent,GIA,7694
Round,1.13,D,IF,Excellent,59.3,59,Excellent,GIA,18917
Round,1.13,J,SI2,Very Good,60,59,Very Good,GIA,4108
Round,1.13,I,VVS1,Excellent,60.9,59,Excellent,GIA,6293
Round,1.13,I,VS1,Excellent,60.7,60,Excellent,GIA,6274
Round,1.13,E,VS2,Excellent,61.4,61,Excellent,GIA,8897
Round,1.12,F,I1,Very Good,59.3,58,Good,GIA,4629
Round,1.51,I,VS2,Very Good,60.8,55,Excellent,GIA,10693
Round,1.51,J,SI1,Excellent,60.8,55,Good,GIA,9201
Round,1.51,G,VS2,Excellent,62.1,56,Excellent,GIA,14971
Round,1.51,G,SI1,Excellent,62.1,56,Excellent,GIA,13169
Round,1.51,D,VVS2,Excellent,62.4,56,Excellent,GIA,20029
Round,1.51,D,SI1,Excellent,61.3,57,Excellent,GIA,14971
Round,1.51,H,VS1,Excellent,61.4,57,Very Good,GIA,14224
Round,1.51,E,VS2,Excellent,61.6,57,Excellent,GIA,17091
Round,0.8,G,IF,Excellent,61.1,60,Excellent,GIA,3959
Round,0.8,E,SI1,Excellent,61.4,60,Very Good,GIA,3193
Round,0.8,I,VS2,Excellent,61.7,60,Excellent,GIA,2877
Round,0.8,E,VS2,Excellent,62.3,60,Very Good,GIA,3684
Round,0.8,E,I2,Very Good,62.8,60,Good,GIA,1576
Round,0.8,H,VS2,Excellent,59.2,61,Excellent,GIA,2830
Round,0.8,F,SI2,Excellent,61.3,61,Excellent,GIA,2849
Round,0.8,H,VVS1,Very Good,61.3,61,Excellent,GIA,3235
Round,0.8,F,VVS1,Very Good,61.6,61,Excellent,GIA,4095
Round,0.8,E,VS2,Excellent,60.7,62,Very Good,GIA,4133
Round,1.51,E,SI1,Excellent,62.5,57,Excellent,GIA,15411
Round,1.51,E,SI1,Excellent,62.5,57,Excellent,GIA,15411
Round,1.51,D,VS2,Excellent,62.8,57,Excellent,GIA,20610
Round,1.51,H,VS2,Very Good,62.8,57,Very Good,GIA,13030
Round,1.51,F,SI2,Excellent,63.2,57,Excellent,GIA,11350
Round,1.51,J,VVS2,Excellent,59.8,58,Excellent,GIA,10450
Round,1.51,E,VS1,Excellent,60.5,58,Excellent,GIA,17495
Round,1.51,J,SI2,Excellent,60.9,58,Excellent,GIA,6941
Round,1.51,G,SI1,Excellent,61,58,Excellent,GIA,13169
Round,1.51,G,VS2,Excellent,61.1,58,Excellent,GIA,13738
Round,1.12,H,VS2,Excellent,60.4,58,Excellent,GIA,7129
Round,1.12,G,SI1,Excellent,61.2,58,Excellent,GIA,6414
Round,1.12,G,VS2,Excellent,61.6,58,Excellent,GIA,8213
Round,1.12,G,SI2,Excellent,62.2,58,Excellent,GIA,6353
Round,1.12,F,VS1,Excellent,60.4,59,Excellent,GIA,9460
Round,1.12,E,SI2,Excellent,60.7,59,Excellent,GIA,7515
Round,1.12,D,VVS1,Excellent,61.1,59,Excellent,GIA,13774
Round,1.12,G,VS1,Excellent,61.6,59,Excellent,GIA,8195
Round,1.12,D,VS1,Excellent,59.5,60,Excellent,GIA,11680
Round,1.12,D,VS1,Excellent,61.5,60,Excellent,GIA,13178
Round,2.01,I,SI2,Excellent,61.8,58,Excellent,GIA,13945
Round,2.01,G,VS2,Excellent,62.3,58,Very Good,GIA,26260
Round,2.01,J,SI1,Excellent,62.3,58,Excellent,GIA,14147
Round,2.01,G,SI1,Excellent,60,59,Excellent,GIA,21306
Round,2.01,I,SI1,Excellent,60,59,Excellent,GIA,15788
Round,2.01,J,SI1,Excellent,60.2,59,Excellent,GIA,13806
Round,2.05,E,SI1,Excellent,62.6,55,Excellent,GIA,28043
Round,2.05,E,SI1,Excellent,62.5,57,Excellent,GIA,27097
Round,2.05,G,VS1,Excellent,61.8,58,Excellent,GIA,24338
Round,2.05,D,VS2,Excellent,62.7,58,Excellent,GIA,32204
Round,2.05,D,SI1,Excellent,61.7,59,Excellent,GIA,28966
Round,2.05,F,SI1,Excellent,61.7,59,Excellent,GIA,22882
Round,2.05,I,SI1,Excellent,61.8,59,Excellent,GIA,17547
Round,0.8,E,VS1,Very Good,58.5,63,Very Good,GIA,4235
Round,0.8,D,VS2,Very Good,59,63,Very Good,GIA,3802
Round,0.8,E,VS2,Very Good,61.6,63,Very Good,GIA,3370
Round,0.7,L,VS2,Excellent,61.9,55,Excellent,GIA,1331
Round,0.7,M,SI1,Excellent,62.2,55,Excellent,GIA,1163
Round,0.7,G,VS1,Excellent,62.3,55,Excellent,GIA,2815
Round,0.7,G,SI2,Excellent,62.3,55,Excellent,GIA,1839
Round,0.7,D,VS2,Excellent,60.6,56,Very Good,GIA,3534
Round,0.7,G,VS2,Excellent,60.8,56,Excellent,GIA,2608
Round,0.7,D,SI2,Excellent,61,56,Very Good,GIA,2384
Round,2.01,F,SI2,Excellent,61.2,60,Excellent,GIA,17897
Round,2.01,H,VS1,Very Good,61.3,60,Very Good,GIA,25652
Round,2.01,D,SI1,Excellent,61.4,60,Excellent,GIA,26419
Round,2.01,G,SI2,Excellent,61.4,60,Very Good,GIA,19175
Round,2.01,I,VS2,Excellent,61.5,60,Very Good,GIA,19016
Round,2.01,J,VS1,Very Good,61.5,60,Good,GIA,17258
Round,2.01,G,SI2,Excellent,61.6,60,Excellent,GIA,18110
Round,1.12,G,I1,Very Good,62.7,60,Very Good,GIA,4834
Round,1.12,G,I1,Excellent,61.9,61,Very Good,GIA,4730
Round,1.51,M,VS1,Excellent,61.1,58,Excellent,GIA,4863
Round,1.51,G,SI1,Excellent,61.2,58,Excellent,GIA,12549
Round,1.51,K,VS1,Excellent,61.4,58,Excellent,GIA,6972
Round,1.51,D,VVS2,Excellent,64.4,58,Excellent,GIA,22061
Round,1.51,F,VS2,Excellent,59.6,59,Very Good,GIA,16164
Round,1.51,I,SI2,Excellent,59.7,59,Excellent,GIA,7932
Round,1.51,L,SI1,Excellent,59.7,59,Excellent,GIA,6171
Round,1.51,E,VS1,Excellent,60,59,Excellent,GIA,18953
Round,1.51,G,SI1,Excellent,60,59,Excellent,GIA,12239
Round,1.51,J,VS2,Excellent,60.3,59,Excellent,GIA,9795
Round,0.7,F,VS1,Very Good,61.2,56,Very Good,GIA,2805
Round,0.7,E,SI1,Excellent,61.5,56,Very Good,GIA,2328
Round,0.7,D,SI1,Excellent,61.9,56,Very Good,GIA,2956
Round,0.7,H,I1,Very Good,62.2,56,Very Good,GIA,1542
Round,0.7,I,SI1,Excellent,62.5,56,Excellent,GIA,1896
Round,0.53,E,VS2,Excellent,60.5,60,Excellent,GIA,1719
Round,0.53,G,VS2,Excellent,59.2,61,Excellent,GIA,1503
Round,0.53,D,I1,Excellent,59.8,61,Excellent,GIA,1247
Round,0.53,F,VS2,Excellent,60.1,61,Excellent,GIA,1652
Round,0.53,F,VS2,Very Good,61.3,62,Very Good,GIA,1483
Round,2.01,F,SI1,Excellent,61.7,60,Excellent,GIA,22148
Round,2.01,H,SI2,Very Good,62.7,60,Very Good,GIA,16597
Round,2.01,I,SI2,Excellent,60,61,Excellent,GIA,14126
Round,2.01,G,VVS1,Very Good,61.5,61,Very Good,GIA,27272
Round,2.01,K,VS1,Excellent,59.2,62,Excellent,GIA,15340
Round,2.01,I,VVS2,Very Good,58.8,63,Very Good,GIA,23522
Round,1.33,E,VS2,Excellent,62.3,57,Excellent,GIA,12147
Round,1.33,H,VS1,Excellent,62.3,57,Excellent,GIA,9606
Round,1.51,F,SI2,Excellent,60.5,59,Excellent,GIA,10829
Round,1.51,G,SI1,Excellent,60.9,59,Excellent,GIA,11619
Round,1.51,I,SI2,Excellent,61,59,Excellent,GIA,8245
Round,1.51,J,VS1,Excellent,61,59,Excellent,GIA,10845
Round,1.51,D,VS2,Excellent,61.1,59,Excellent,GIA,18757
Round,1.51,E,VS1,Excellent,61.2,59,Excellent,GIA,19682
Round,1.51,F,SI1,Excellent,61.6,59,Excellent,GIA,14677
Round,1.51,D,SI1,Excellent,61.8,59,Excellent,GIA,13738
Round,1.51,J,SI1,Excellent,61.9,59,Excellent,GIA,9201
Round,1.51,E,SI2,Excellent,62,59,Excellent,GIA,11367
Round,2.03,H,SI1,Excellent,62.1,56,Excellent,GIA,19646
Round,2.03,J,SI1,Excellent,62.6,56,Excellent,GIA,13772
Round,2.03,H,SI2,Excellent,61.6,57,Excellent,GIA,15332
Round,3.02,I,SI2,Excellent,62.8,53,Excellent,GIA,32268
Round,1.33,H,VVS1,Excellent,62.4,57,Excellent,GIA,9619
Round,1.2,D,VS1,Excellent,62.5,55,Excellent,GIA,14601
Round,1.2,F,SI2,Excellent,62.8,55,Excellent,GIA,6683
Round,1.2,H,VS2,Excellent,61.8,56,Excellent,GIA,7447
Round,1.2,J,SI2,Excellent,62.4,56,Excellent,GIA,5110
Round,1.2,E,SI2,Excellent,62.5,56,Excellent,GIA,8402
Round,1.2,J,VS2,Excellent,62.5,56,Excellent,GIA,6637
Round,1.2,E,VS2,Excellent,62.6,56,Excellent,GIA,11463
Round,1.2,D,IF,Excellent,61.6,57,Excellent,GIA,24107
Round,1.33,H,VS1,Excellent,62,56,Excellent,GIA,8935
Round,1.33,D,VVS2,Excellent,62.3,56,Excellent,GIA,16785
Round,1.33,F,VS1,Excellent,62.6,56,Excellent,GIA,11522
Round,1.33,I,SI1,Excellent,62.6,56,Excellent,GIA,7936
Round,1.33,D,SI1,Excellent,60.9,57,Excellent,GIA,9641
Round,1.33,H,VS2,Excellent,62.1,57,Excellent,GIA,9100
Round,1.33,J,SI1,Excellent,62.2,57,Excellent,GIA,5996
Round,1,D,SI2,Very Good,58.1,63,Very Good,GIA,5795
Round,1,D,I1,Good,58.2,63,Good,GIA,4622
Round,0.91,E,SI2,Excellent,60.7,55,Very Good,GIA,3980
Round,0.91,F,VVS2,Excellent,62.5,55,Excellent,GIA,5975
Round,0.91,F,I1,Excellent,62.7,55,Excellent,GIA,3114
Round,0.91,E,SI2,Excellent,60.8,56,Very Good,GIA,3980
Round,0.91,D,VS1,Excellent,61.4,56,Very Good,GIA,6767
Round,0.91,H,SI2,Excellent,61.4,56,Very Good,GIA,3676
Round,1.2,J,SI1,Excellent,61.9,57,Excellent,GIA,6154
Round,1.2,J,SI1,Excellent,62.5,57,Excellent,GIA,6154
Round,1.2,J,SI2,Excellent,60.6,58,Excellent,GIA,5671
Round,1.51,G,SI1,Excellent,62.2,59,Excellent,GIA,13169
Round,1.51,J,VS1,Excellent,62.2,59,Excellent,GIA,9932
Round,1.51,E,SI2,Excellent,60.9,60,Excellent,GIA,12060
Round,1.51,H,VS2,Very Good,60.9,60,Very Good,GIA,13030
Round,1.01,E,VS2,Very Good,60.1,58,Very Good,GIA,7422
Round,1.01,E,VS2,Very Good,60.2,58,Very Good,GIA,8058
Round,1.01,F,SI2,Excellent,60.2,58,Excellent,GIA,5555
Round,1.01,D,VS2,Excellent,60.9,58,Excellent,GIA,8837
Round,0.91,H,SI1,Excellent,62.3,56,Excellent,GIA,4140
Round,0.91,G,SI2,Excellent,60.8,57,Excellent,GIA,3695
Round,0.91,D,SI1,Excellent,61.2,57,Excellent,GIA,4791
Round,0.91,K,VS1,Excellent,61.5,57,Excellent,GIA,2909
Round,0.91,F,SI1,Very Good,61.9,57,Very Good,GIA,4389
Round,0.91,H,VS2,Excellent,62.5,57,Excellent,GIA,4788
Round,1.51,G,SI2,Excellent,62.2,60,Excellent,GIA,10641
Round,1.51,F,SI1,Very Good,62.3,60,Very Good,GIA,13699
Round,1.51,I,SI1,Excellent,59.6,61,Excellent,GIA,11008
Round,1.4,D,SI2,Excellent,61.4,58,Excellent,GIA,9393
Round,3.02,E,SI2,Excellent,62.1,56,Excellent,GIA,41846
Round,3.02,D,SI2,Excellent,62.6,57,Excellent,GIA,40710
Round,3.02,I,VS1,Excellent,61.7,58,Excellent,GIA,40335
Round,3.02,H,VS2,Excellent,62,58,Excellent,GIA,50339
Round,3.02,E,SI2,Excellent,62.3,58,Excellent,GIA,41846
Round,3.02,I,SI1,Excellent,62.1,59,Excellent,GIA,31612
Round,3.02,E,SI2,Excellent,62.6,59,Excellent,GIA,34547
Round,3.02,G,VS2,Excellent,59,60,Excellent,GIA,59062
Round,3.02,I,VS2,Excellent,61.7,60,Excellent,GIA,33132
Round,3.02,D,VS2,Very Good,58.1,61,Very Good,GIA,90850
Round,1.08,G,I1,Excellent,62.8,57,Very Good,GIA,4812
Round,1.08,J,SI2,Very Good,62.9,57,Excellent,GIA,4207
Round,1.08,G,I1,Very Good,59.9,58,Very Good,GIA,4561
Round,1.08,I,VVS2,Excellent,61,58,Excellent,GIA,5846
Round,1.08,F,SI2,Excellent,62.5,58,Excellent,GIA,6240
Round,1.08,H,VS2,Excellent,59.9,59,Excellent,GIA,6616
Round,1.08,G,VS2,Excellent,60,59,Excellent,GIA,7259
Round,1.08,G,SI2,Excellent,60.5,59,Excellent,GIA,5562
Round,1.08,G,SI1,Excellent,61.2,59,Excellent,GIA,6440
Round,1.08,J,SI2,Excellent,61.6,59,Excellent,GIA,4263
Round,1.01,G,SI1,Excellent,60.9,58,Excellent,GIA,5784
Round,1.01,F,SI2,Excellent,61,58,Excellent,GIA,5976
Round,1.01,G,SI2,Very Good,61.1,58,Excellent,GIA,5597
Round,1.01,D,SI1,Excellent,61.2,58,Excellent,GIA,7321
Round,1.01,E,SI2,Very Good,61.4,58,Excellent,GIA,6261
Round,1.01,F,VS1,Excellent,61.4,58,Excellent,GIA,9406
Round,1.01,J,SI2,Excellent,61.6,58,Excellent,GIA,4039
Round,1.01,E,SI2,Excellent,61.8,58,Very Good,GIA,6261
Round,1.01,E,SI2,Excellent,60.1,60,Excellent,GIA,5082
Round,1.01,L,VS1,Excellent,60.6,60,Excellent,GIA,3432
Round,1,E,I1,Very Good,61.2,56,Very Good,GIA,3978
Round,1,D,VVS1,Excellent,61.4,56,Excellent,GIA,15813
Round,1,D,VS2,Excellent,61.9,57,Excellent,GIA,8986
Round,1,D,SI2,Excellent,62.5,57,Very Good,GIA,6481
Round,1,E,I1,Very Good,63,57,Good,GIA,4674
Round,1,D,VS1,Excellent,61.2,58,Excellent,GIA,12033
Round,1,H,VVS2,Very Good,58.4,59,Good,GIA,7518
Round,1,G,I1,Very Good,62.2,59,Very Good,GIA,3713
Round,1,D,SI2,Very Good,60,60,Good,GIA,5032
Round,3.02,I,IF,Excellent,59.9,61,Excellent,GIA,68250
Round,1.01,H,I1,Very Good,60.7,60,Excellent,GIA,3795
Round,1.01,F,SI2,Excellent,60.8,60,Excellent,GIA,5625
Round,1.01,G,SI1,Excellent,60.9,60,Excellent,GIA,6022
Round,1.01,D,SI1,Good,61,60,Fair,GIA,5491
Round,1.01,G,VS1,Excellent,61,60,Very Good,GIA,7678
Round,1.01,G,SI2,Very Good,61,60,Very Good,GIA,5597
Round,1.01,G,SI2,Excellent,61.1,60,Excellent,GIA,5597
Round,1.01,I,SI2,Excellent,61.1,60,Excellent,GIA,4585
Round,1.01,F,VS2,Very Good,61.2,60,Very Good,GIA,8254
Round,1.01,I,VS2,Excellent,61.2,60,Excellent,GIA,5643
Round,1.08,I,VS2,Excellent,61.7,59,Excellent,GIA,6187
Round,1.08,H,VS2,Excellent,60.2,60,Excellent,GIA,6530
Round,1.31,D,VS1,Excellent,62.4,54,Excellent,GIA,14538
Round,1.31,F,SI1,Excellent,62.5,54,Excellent,GIA,10451
Round,1.31,F,VS1,Excellent,60.5,55,Excellent,GIA,12200
Round,1.31,H,VS2,Excellent,62.8,55,Excellent,GIA,9276
Round,1.31,F,SI1,Excellent,60.5,56,Excellent,GIA,9901
Round,1.31,J,SI1,Excellent,62.4,56,Excellent,GIA,6866
Round,1.31,D,VVS2,Excellent,62.6,56,Excellent,GIA,15512
Round,1.31,I,VS1,Excellent,62.7,56,Excellent,GIA,7856
Round,1.31,J,SI1,Very Good,62.8,56,Very Good,GIA,5611
Round,1.4,H,VVS2,Excellent,61.4,58,Excellent,GIA,10902
Round,1.4,H,VS2,Excellent,61.5,58,Excellent,GIA,10136
Round,1.4,I,SI1,Excellent,61.6,58,Excellent,GIA,7983
Round,1.4,H,VVS2,Excellent,61.7,58,Excellent,GIA,10902
Round,1.4,D,VS2,Excellent,61.8,58,Excellent,GIA,15725
Round,1.4,L,VS1,Excellent,61.8,58,Excellent,GIA,6089
Round,1.4,D,VS2,Excellent,60.5,59,Excellent,GIA,13573
Round,1.4,H,VS2,Excellent,60.6,59,Excellent,GIA,9579
Round,1.01,H,VS2,Very Good,63,60,Good,GIA,4580
Round,1.01,J,SI1,Very Good,64.2,60,Good,GIA,4041
Round,1.01,J,SI2,Very Good,58.9,61,Excellent,GIA,4511
Round,1.01,J,SI2,Excellent,58.9,61,Excellent,GIA,4196
Round,1.01,F,SI2,Very Good,59.3,61,Very Good,GIA,5062
Round,1.01,D,VS2,Excellent,59.8,61,Excellent,GIA,10270
Round,1.01,E,SI2,Excellent,59.8,61,Excellent,GIA,5598
Round,1.01,I,SI1,Excellent,60,61,Excellent,GIA,5759
Round,1.01,F,I1,Very Good,61.5,61,Good,GIA,3978
Round,1.01,F,SI1,Excellent,61.7,61,Very Good,GIA,6701
Round,1,F,SI2,Excellent,60,60,Excellent,GIA,5360
Round,1,G,SI1,Very Good,60.2,60,Good,GIA,5963
Round,1,D,VVS1,Excellent,60.6,60,Excellent,GIA,15988
